日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合
2009-02-13,9.4886,12.0568,12.7143,7.3004,6.5830,10.3090,12.0564,10.0293,7.2605,11.1465,14.5109,15.1337,7.1669,10.1791,8.8088,9.4264,7.1873,12.0126,14.3484,10.1423,9.5479,19.3657,7.5379,7.5473,8.7881,10.5619,13.9446,12.1319,5.7262
2009-02-20,9.2850,11.9294,12.9515,7.2439,6.7174,10.2929,11.8073,10.3378,7.2290,11.1085,14.6959,14.8058,7.1921,10.1100,8.4883,9.3493,7.0468,11.9936,14.1857,10.1645,9.2843,18.6007,7.3241,7.4286,8.7554,10.2479,13.6860,11.8038,5.6846
2009-02-27,8.1186,10.2491,11.7295,6.3392,5.8323,8.9691,10.3679,9.0302,6.2920,9.7111,12.7837,12.0189,6.4233,9.0780,7.4646,8.4193,6.1494,10.7235,12.8968,8.9745,9.2829,16.4450,6.4712,6.6453,7.6226,9.0133,12.1071,9.9906,5.0738
2009-03-06,8.7014,11.1959,12.9210,6.9197,6.3102,9.8301,11.3294,9.9800,7.0151,10.5530,13.8426,13.1695,7.1736,9.6716,8.2329,8.9679,6.7545,11.5173,13.5643,9.5442,9.9521,17.9114,7.3052,7.1285,8.2768,9.8645,13.0109,10.6100,5.3959
2009-03-13,8.5141,10.8247,12.3761,6.7026,6.1372,9.5473,11.2109,9.5984,6.8105,10.2343,13.5519,12.6679,6.9800,9.3019,8.2142,8.8079,6.6121,11.2751,12.9375,9.1557,9.5086,17.2664,7.1427,6.9271,8.2080,10.0679,12.9060,10.5844,5.3636
2009-03-20,9.4991,12.7891,14.9149,7.1482,6.8286,10.3398,11.9582,10.2080,7.2768,10.9308,14.4613,13.6389,7.4805,10.1080,8.7292,9.4504,7.0989,11.7922,13.6527,9.7017,10.0286,18.5207,7.8605,7.3807,8.7707,10.5481,13.8511,11.1838,5.6818
2009-03-27,9.8632,13.0688,15.7902,7.4657,7.1565,10.4973,12.3306,10.5605,7.6076,11.3788,15.2857,14.2000,7.8365,10.4791,8.9754,9.8118,7.4410,11.9697,13.9039,9.8760,10.7893,19.4621,8.2326,7.7140,9.1727,10.6895,14.3554,11.6194,6.0415
2009-04-03,9.9241,13.9935,15.4107,7.5579,7.0423,10.9259,12.8773,11.0898,7.9890,11.4345,15.7902,15.1779,7.9591,10.5929,8.8596,10.0579,7.5752,12.2154,14.2364,10.4735,11.1907,20.7443,8.4538,7.8414,9.5614,11.3664,15.6686,12.1750,6.0556
2009-04-10,10.1400,14.8271,16.1659,7.6736,7.0663,11.1013,13.2255,11.6020,8.0449,11.8608,16.3800,15.6879,8.1565,10.8493,9.3750,10.3186,7.8144,12.3319,14.6759,10.7095,10.9207,21.1529,8.6632,7.9456,10.0619,11.9307,16.2531,12.6475,6.2459
2009-04-17,10.4259,15.2541,16.2356,7.9294,7.3726,11.4589,13.8579,11.6945,8.5110,12.2056,16.9172,16.3021,8.5052,11.2028,9.4917,10.6132,8.0616,12.8675,15.4291,10.9007,10.8393,21.9814,8.9449,8.2197,10.4016,12.7783,17.1706,13.0919,6.4649
2009-04-24,10.2332,14.4588,15.5531,7.8158,6.9663,11.0945,13.0576,11.4129,8.3451,11.8796,15.9031,15.3321,8.3615,10.9315,9.5783,10.9821,8.0855,12.2923,15.4459,10.4798,10.4471,20.2900,8.5114,8.0784,9.8601,12.5076,15.9803,12.4294,6.4162
2009-04-30,10.0245,15.1432,14.7428,7.8535,6.8384,11.0042,12.9785,11.3218,8.3768,11.8778,15.5452,15.5400,8.5301,11.1428,9.2358,9.9139,8.0632,12.6811,14.9798,10.2407,10.9393,20.2829,8.6893,8.0873,9.9461,12.5790,16.0151,12.7938,6.4374
2009-05-08,10.4962,17.1879,15.9569,8.3806,7.2488,11.3970,13.3219,11.9159,8.7466,12.5411,16.5892,16.1542,8.9488,11.6962,9.5485,10.1171,8.4857,12.6210,15.3807,10.5852,12.0093,21.5336,9.5194,8.5503,10.1526,13.0788,15.8853,13.1969,6.9935
2009-05-15,10.5081,18.0582,15.8890,8.3675,7.3413,11.2539,13.2116,11.8857,8.8046,12.6319,16.2877,15.9300,8.8891,11.6935,9.7150,10.1632,8.4740,13.1063,15.2500,10.3663,11.8600,21.3429,9.3870,8.5238,9.8688,12.8383,15.3941,13.1313,7.0595
2009-05-22,11.1105,17.8915,15.6364,8.4324,7.3910,10.9187,13.3503,11.5835,8.3812,12.2091,16.7055,15.0663,8.9004,11.6442,9.5627,10.0275,8.1420,12.6287,14.9425,9.9653,11.6257,20.6207,9.2543,8.3628,9.6873,12.2607,14.7591,12.3400,7.0115
2009-05-27,10.9514,17.1718,15.8872,8.4638,7.3553,10.7517,13.0813,11.4541,8.0685,12.1944,17.4549,14.9432,8.9052,11.3796,9.5262,10.0586,8.0628,12.5258,15.1530,10.0805,11.9093,21.1421,9.1704,8.3054,9.8726,11.9707,15.1997,12.4781,7.0535
2009-06-05,10.7829,18.3141,16.6874,8.6246,7.9273,10.9334,12.2159,11.3411,8.2166,12.2899,16.7434,14.8216,9.0671,11.5768,9.5388,9.5171,8.2852,12.7106,15.4105,10.0510,13.2029,21.1714,9.9207,8.3472,9.8826,11.8498,14.9975,12.3663,7.1855
2009-06-12,10.5929,17.4353,15.9239,8.4057,7.7483,10.7421,12.2091,10.9744,8.1402,11.9668,15.6823,14.5905,8.8970,11.5453,9.4250,9.4761,8.2175,12.7249,15.4936,9.7492,12.5707,21.3214,9.7043,8.2724,9.9132,11.7683,14.7509,12.3844,7.2138
2009-06-19,10.6700,17.8744,16.0585,8.6932,7.9835,11.0394,12.5225,11.3504,8.3517,12.1951,15.7081,15.0458,9.0812,12.0436,9.6635,9.6500,8.5223,13.4518,16.3098,10.2092,13.8214,22.5850,10.2259,8.5958,9.9434,12.0498,15.0272,13.0150,7.4305
2009-06-26,10.6357,17.8918,16.6915,8.6503,8.7078,11.1029,12.5075,11.5083,8.3271,12.3304,15.7843,14.9105,9.1886,12.0706,9.7377,9.8007,8.4435,13.1904,16.1834,10.2688,14.3979,22.2471,10.5102,8.3928,9.9142,11.7534,15.0081,13.0681,7.4190
2009-07-03,10.9010,19.9515,17.6557,9.0067,8.9183,11.1840,13.0500,11.5933,8.4066,12.4841,15.8662,15.1063,9.3303,12.4561,9.9981,9.7586,8.6237,13.3833,16.6691,10.4902,14.8771,24.6443,11.7746,8.5283,9.9615,11.6573,14.8897,12.7581,7.6793
