日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合,全部A股
2010-03-26,11.9504,22.3683,15.6141,8.5076,7.2716,12.9426,8.1176,15.9673,9.6744,13.3381,17.6122,18.6859,13.6032,15.6398,12.9147,14.0307,10.7888,18.3863,26.6143,12.4660,6.0982,27.5455,10.9713,8.4717,11.3602,10.4290,20.3551,15.1822,9.6360,10.5175
2010-04-02,12.1799,24.2721,16.7102,8.7487,7.4663,13.3211,8.4030,16.4596,10.1495,13.8358,18.5400,19.1416,14.3529,16.2133,13.2218,14.5206,11.0797,18.9758,26.7206,12.7752,6.2564,28.8898,11.3413,8.5793,11.9823,10.4477,20.8918,15.6964,10.0801,10.8768
2010-04-09,11.8488,24.0737,16.9185,8.7612,7.3758,13.5045,8.4173,16.5890,10.4127,13.9048,18.7025,19.6242,14.2907,16.2993,13.4257,14.2868,11.2594,19.7965,26.9887,13.0051,6.1914,28.4675,10.8097,8.7158,12.4006,10.6544,22.0316,16.1848,10.1346,10.8732
2010-04-16,11.7692,24.1711,17.2675,8.7427,7.2695,13.1995,8.2551,16.2182,10.4108,14.0483,18.5134,19.4652,14.1379,15.4459,13.2375,14.0241,11.1030,19.9525,27.5712,13.0094,6.0708,28.6605,10.2386,8.7298,12.2438,10.4419,22.3196,15.6613,10.1491,10.7711
2010-04-23,10.7396,23.7659,17.0663,8.6971,6.6265,12.9236,8.0950,15.5895,10.3808,13.6031,18.7663,18.7359,13.3777,15.2730,13.3258,13.3830,10.9116,20.9177,27.6839,13.1853,5.6321,27.4685,9.1602,8.2939,12.5475,9.9203,23.0708,15.5660,10.1490,10.3650
2010-04-30,10.4051,22.6105,15.7929,8.1653,6.5335,11.5942,7.5107,14.3285,9.3246,12.3944,16.8611,16.6231,12.6739,13.7928,11.9992,12.1549,9.7523,19.3944,25.2381,12.0197,5.7114,26.7217,8.6862,7.8333,11.5305,9.4931,20.2500,14.2915,9.2782,9.7924
2010-05-07,9.3613,19.8349,14.3442,7.1785,5.9782,11.1740,7.0167,13.7762,8.9476,11.8580,17.1611,16.4721,11.8791,13.4105,11.3891,11.2056,9.5639,19.4379,25.1004,12.4996,5.3989,24.1408,7.7149,7.3633,11.4684,8.9025,19.1330,13.8086,8.9040,9.2033
2010-05-14,9.4493,20.4133,14.5412,7.1214,5.9775,10.6772,6.8596,13.0297,8.7565,11.5671,16.1474,15.8092,11.7441,13.1704,10.9579,10.5070,9.3402,18.9245,24.8218,11.5622,5.5486,24.5110,7.7801,7.2165,10.7682,8.8630,18.0645,12.6766,8.4089,9.1517
2010-05-21,9.0615,19.7016,13.5844,6.7317,5.8394,9.9951,6.5935,12.9124,8.1456,11.2389,15.7393,14.8800,11.2000,12.6602,10.2910,10.3603,8.8323,17.8544,23.9230,10.9058,5.4582,22.9653,7.6375,6.7471,10.5500,8.2917,17.3319,12.1229,7.8157,8.7776
2010-05-28,9.2040,20.2493,14.6750,6.9984,5.8381,10.5380,6.8594,13.7168,8.6281,11.6141,16.6176,15.8693,11.6364,13.2946,10.8180,10.8942,9.3651,18.9773,24.2458,11.5499,5.4219,23.5673,7.8200,7.0733,11.2210,8.7648,17.2523,12.9809,8.4162,9.0632
2010-06-04,8.7279,18.9271,13.9908,6.7255,5.5640,10.1352,6.6709,13.1400,8.1700,11.2333,16.0771,15.4079,11.1566,13.0358,10.6515,10.8329,9.0348,18.5355,24.2601,11.2747,5.1643,23.1286,7.4758,6.7181,10.9369,8.4202,17.1259,12.4980,8.0864,8.7279
2010-06-11,8.7193,17.7933,14.1903,6.7660,5.5686,10.4081,6.7198,13.2615,8.0135,11.5684,16.5149,16.0017,10.7446,13.3371,11.0000,11.1607,9.2633,18.6971,25.0305,11.5381,5.0700,22.9185,7.5501,6.8068,10.1705,8.5619,17.9782,12.8650,8.1407,8.7470
2010-06-18,8.5580,16.9717,13.6328,6.5898,5.4273,9.9183,6.5106,12.8526,7.6445,11.1474,15.3471,15.0538,10.3256,12.7263,10.4420,10.7342,8.8392,16.8186,23.8365,10.9015,5.0674,22.7927,7.5438,6.6619,9.5871,8.3342,16.6430,12.0659,7.8262,8.4892
2010-06-25,8.6778,16.7612,13.5650,6.6601,5.4308,9.8258,6.6374,12.2240,7.7129,11.0901,15.1379,15.2313,10.4484,12.9621,10.7852,10.9040,9.1643,16.8717,24.3218,11.1670,5.1983,22.1073,7.7387,6.7522,9.8758,8.3661,16.8859,12.2941,7.9425,8.5938
2010-07-02,8.0729,14.5834,11.6680,6.2881,5.0849,8.7357,6.2884,10.9896,6.9274,10.1147,13.1257,13.6496,9.7278,11.7724,9.3573,9.2892,8.2598,15.0138,22.5899,9.8387,4.9662,21.3334,7.1999,6.1913,8.7990,7.7385,15.1211,10.6975,7.0085,7.9337
2010-07-09,8.3550,15.5633,12.2842,6.4275,5.3742,9.2569,6.5688,11.6302,7.3433,10.8057,13.7733,14.7377,10.5984,12.4570,10.0341,10.1604,8.7219,16.0135,24.2710,10.4832,5.1623,21.1589,7.5097,6.4959,9.3238,8.0380,15.5780,10.9796,7.3608,8.3053
2010-07-16,8.0968,15.6265,11.8250,6.3627,5.3047,9.1079,6.3723,11.5332,7.3592,10.6443,13.4044,14.8005,10.6755,11.8636,9.9699,9.4319,8.7432,15.5464,24.2539,10.2822,5.0578,19.8743,7.5696,6.3745,9.0683,7.8470,14.9386,10.9442,7.2779,8.0946
2010-07-23,8.7678,17.3773,12.8939,6.4458,5.6475,9.8756,6.8383,12.4493,7.7518,11.4168,14.6653,15.5915,11.3697,12.6191,10.4000,10.2062,9.2717,16.7630,25.5095,10.9580,5.3225,20.9206,8.0960,6.8408,9.6755,8.4427,15.9054,11.6171,7.7761,8.6162
2010-07-30,9.1856,16.9871,13.6330,6.6261,5.8615,10.2790,7.0373,13.1477,8.0923,11.8993,15.1073,17.1980,11.9270,12.8739,10.9288,10.4513,9.6413,17.2015,26.0586,11.5643,5.3051,21.3016,8.4807,7.0185,10.2016,8.5870,16.5353,12.0388,8.0528,8.8603
2010-08-06,9.0440,17.1769,13.9071,6.7122,5.8045,10.8520,7.2560,13.4090,8.2874,12.2228,15.6800,17.6021,12.2549,13.5020,11.5182,10.5712,10.0370,18.0454,27.4070,12.4921,5.2327,21.4524,8.3797,7.1395,10.6111,8.7365,17.0193,12.2504,8.2747,8.9963
2010-08-13,8.6882,16.7721,14.0476,6.6152,5.7746,10.6392,7.2070,13.3805,8.2668,12.1033,15.6346,17.8340,12.1359,13.4293,11.5337,10.4890,9.9335,18.3336,27.3357,12.4100,5.0768,20.8111,8.5770,6.9220,10.4499,8.4408,17.5425,11.9446,8.1209,8.8751
2010-08-20,8.8934,17.3952,14.5438,6.6742,5.7924,10.8459,7.3237,13.6843,8.2573,12.4978,15.9288,17.8793,12.5075,13.6031,11.3978,10.7712,10.1891,18.0961,27.0820,12.3241,5.1497,21.2222,8.4412,7.0318,10.6177,8.5577,17.3448,12.3109,8.4119,8.9905
2010-08-27,8.6509,16.9383,14.3954,6.6094,5.7411,10.8350,7.3942,14.3161,8.3236,11.8770,16.0092,17.6038,12.5528,14.0117,11.7755,11.0198,10.3734,18.5938,27.4688,12.6117,5.0254,20.3169,8.2352,7.0294,10.8862,8.6167,17.5731,12.2791,8.5580,8.9298
2010-09-03,8.7855,17.2924,15.4468,6.6476,5.9521,11.3656,7.5182,14.8413,8.7015,12.5095,17.0291,18.6523,13.7215,14.6585,12.3988,11.3236,10.5977,19.3391,29.3525,13.1414,5.0104,20.3412,8.1890,7.0601,11.6870,9.0688,18.6691,12.6253,8.8967,9.1908
2010-09-10,8.7590,17.3943,15.9543,6.6826,6.0808,11.8474,7.5279,14.9943,8.7500,12.3952,17.3550,19.3473,13.6434,14.7702,12.5406,11.1210,10.6323,20.6726,30.0398,13.2362,4.9332,20.3345,7.9437,7.0897,11.6245,9.0654,18.9804,12.4180,9.0177,9.2352
2010-09-17,8.5357,16.5102,15.6412,6.6842,5.8589,11.5120,7.2760,14.6593,8.6133,12.0743,17.4109,19.7891,13.1781,14.4769,12.2132,10.9042,10.5183,20.1788,29.7300,13.0661,4.7569,19.6150,7.8471,6.9184,11.4501,9.0593,19.0611,12.7416,8.5920,9.0192
2010-09-21,8.5528,16.3268,15.3459,6.5646,5.8283,11.4889,7.2460,14.5285,8.5488,12.1756,16.9825,19.1302,13.3505,14.5429,11.9863,10.9762,10.2132,20.0167,29.8598,13.0149,4.7939,19.6051,7.7558,6.9732,11.4314,9.0306,18.6567,12.6281,8.5505,8.9892
2010-09-30,8.6933,17.1943,17.7947,6.6503,5.9152,11.6939,7.5036,14.8007,8.5235,12.9371,17.4180,20.2947,13.4922,14.9164,12.1367,11.1216,10.3190,20.5505,30.9093,13.5617,4.8824,19.9370,7.9658,6.9506,11.8200,8.9778,19.0096,12.7055,8.7997,9.2393
2010-10-08,8.9762,18.7923,19.0759,6.7743,6.0772,12.0250,7.7008,15.1368,8.7228,13.2606,17.8818,20.8181,13.7986,15.2327,12.3316,11.3262,10.5504,20.9651,31.8988,13.9424,5.0012,20.8544,8.0664,7.1496,12.0238,9.2095,19.3457,12.9105,8.9825,9.5164
2010-10-15,9.8755,24.5097,22.1889,7.1377,6.5358,12.1336,7.7814,15.2020,8.7842,14.1240,17.9167,19.5049,14.5210,14.7081,11.4992,11.8421,10.4990,19.3146,29.2861,13.8271,5.6007,24.3019,8.6710,7.8169,11.3680,9.1907,18.6307,12.3957,9.0082,10.2240
2010-10-22,9.5808,25.6920,22.1703,7.1535,6.4245,12.5549,8.1329,15.6979,8.9064,14.5977,18.1794,20.3834,15.8708,15.1160,11.8699,12.5552,10.7756,20.3209,31.1267,14.2191,5.4099,25.1919,8.4466,7.8750,12.1746,9.5239,19.6959,13.2919,9.2056,10.3969
2010-10-29,9.5215,25.2788,23.0377,7.1589,6.4922,12.9318,8.1761,16.2914,9.0892,14.8759,19.1161,22.2748,15.6732,15.2326,12.0892,12.5360,11.1738,20.8142,31.3805,14.5771,5.3181,24.2151,8.7318,7.9958,13.1511,9.7326,20.8007,13.5844,9.5465,10.4817
2010-11-05,9.9627,25.9786,23.9869,7.4321,6.7871,13.5995,8.7248,16.6757,9.4983,15.8997,19.8869,24.7735,16.2077,16.0654,12.6071,12.5955,11.6274,21.7437,32.3307,15.5878,5.6274,25.1117,9.0561,8.1829,13.6225,10.1219,21.9134,14.3170,9.8622,10.9645
2010-11-12,11.6137,24.6950,22.7581,7.1380,6.3817,12.8975,8.2207,15.7957,9.0487,14.6557,18.9617,21.2006,15.0260,15.3779,12.3583,11.9522,11.1776,21.9312,34.5457,14.8449,5.2311,22.2668,8.2693,7.6058,13.0530,9.6314,21.1299,13.3882,9.2773,10.5397
2010-11-19,10.5408,22.4444,20.6690,6.9957,6.1306,12.4278,8.1822,15.5974,9.1017,14.7807,19.1195,20.8388,14.7673,15.0734,12.4359,12.0382,10.9397,22.3155,34.5761,14.5573,5.2947,21.1133,8.1405,7.4127,13.6344,9.7597,22.3707,13.2276,9.1228,10.2599
2010-11-26,10.3140,22.7811,20.2606,7.0863,6.0784,12.8663,8.3670,16.3215,9.2954,15.4295,19.7997,21.4427,15.0336,15.2430,13.0871,12.2619,11.3553,23.4033,37.5974,14.7154,4.9658,20.9065,8.1456,7.3079,13.9479,10.0124,23.1371,13.4681,9.3657,10.2308
2010-12-03,10.5565,22.0556,20.1505,7.0099,5.9913,12.5341,8.3150,16.6789,8.9886,15.2623,19.6882,20.4513,14.5999,14.7913,12.6272,12.0492,11.0906,22.3415,36.6268,14.5535,4.9515,20.9259,8.1568,7.2030,13.5461,9.8526,22.3267,13.0720,9.0689,10.1285
2010-12-10,10.7220,22.0843,20.5483,6.9282,6.0589,12.3990,7.5388,16.7768,9.1174,15.7947,19.7765,20.0166,14.0193,14.7283,12.9681,11.8872,11.0840,22.2858,36.0382,14.0195,4.8817,21.3150,7.9246,7.0725,13.7646,10.1584,22.6483,13.0831,8.8251,10.0755
2010-12-17,10.8568,23.2401,21.2649,6.9757,6.2603,12.9267,7.6328,17.7587,9.3679,16.4762,20.6091,20.5821,14.5355,15.0829,13.3431,12.5289,11.4762,22.8426,36.7318,15.0019,4.8766,20.8030,8.2136,7.1275,14.3293,10.7424,23.2642,13.6933,9.0347,10.2812
2010-12-24,10.7071,22.9964,20.6017,6.7432,6.2126,12.4903,7.3945,16.8412,9.0308,15.6868,19.5222,20.0651,13.9030,14.4483,12.5794,12.2485,10.9842,21.4840,34.1899,14.3270,4.8696,20.4450,8.4814,6.9773,13.6042,10.3026,22.1200,12.9323,8.7831,10.0248
2010-12-31,10.5795,23.2258,21.4410,6.6052,6.0784,12.3965,7.4287,17.0473,8.8758,15.9651,19.7191,19.5651,13.3302,14.2670,12.3812,12.2691,10.8169,21.6042,34.2881,14.2463,4.8355,19.6362,7.9704,6.9910,13.6710,10.0790,22.1552,12.5393,8.6061,9.9714
2011-01-07,10.5741,23.3247,19.6729,6.6482,6.2009,12.5185,7.6465,17.2450,8.9541,16.2521,19.8246,19.8978,13.7339,14.2103,12.3712,12.2222,11.0130,21.3482,33.5427,14.1768,4.9637,19.6659,8.4580,7.0480,13.6364,10.1026,21.8292,12.4992,8.7876,10.0463
2011-01-14,10.8214,22.3101,18.2209,6.5423,6.1567,12.0304,7.5287,15.9512,8.8011,15.7856,18.6296,18.7572,13.3153,13.6289,11.8335,11.9581,10.5092,20.4658,32.9610,13.5467,4.9594,19.2744,8.4571,7.0297,12.8430,9.7759,20.4332,11.9947,8.4591,9.8435
2011-01-21,10.6243,21.2036,17.6336,6.3372,6.0037,11.5138,7.6463,15.5813,8.6023,15.5810,17.9471,17.6880,13.1171,13.0760,11.2672,11.3831,10.1330,19.3024,32.0009,12.8295,4.8404,18.5807,7.9559,6.9018,12.2016,9.4500,19.2485,11.4160,8.1235,9.5408
2011-01-28,10.7768,21.2413,17.6575,6.4292,6.1789,11.5248,7.8746,16.2755,8.5155,16.3949,18.4880,18.2220,13.6374,13.2347,11.6407,11.6189,10.1851,19.4447,32.0099,12.9557,4.8436,18.8224,7.8288,7.0579,12.2348,9.8355,19.5563,11.2945,8.2042,9.6663
2011-02-01,11.1479,20.0741,18.3500,6.5674,6.2538,11.7466,8.0232,16.4282,8.5652,16.7466,18.7385,18.3319,13.6147,13.4411,11.7718,11.7296,10.3349,19.6290,32.5846,13.1405,4.8829,18.8700,7.8773,7.0615,12.4198,9.9136,19.8750,11.4330,8.3200,9.8231
2011-02-11,10.9583,19.8699,18.2367,6.6935,6.3868,12.3157,8.1429,17.1763,8.8639,17.1111,19.2270,19.1753,14.4166,13.8003,12.1566,12.6376,10.6434,20.3711,33.5352,13.9515,4.8968,19.0086,8.1047,7.1713,12.8328,10.2411,20.5438,11.7041,8.5379,9.9756
2011-02-18,11.1420,20.7220,19.6903,6.8176,6.6239,12.7916,8.2291,18.6363,9.2109,17.7215,19.7826,19.8717,14.8557,14.0007,12.5211,12.8159,11.0291,20.6486,34.0433,14.0874,4.9772,19.6934,8.2179,7.4251,13.3363,10.4195,21.0318,11.9194,8.8559,10.2561
2011-02-25,10.8526,21.0908,20.1817,6.8841,6.5089,13.2530,8.0647,18.9421,9.5392,17.4717,20.0607,20.3645,14.6885,14.2466,12.6668,13.2835,11.1995,20.7176,33.6403,14.2454,4.8884,19.7649,8.1878,7.2348,13.6743,10.5863,21.3207,12.0273,9.0016,10.2410
2011-03-04,11.1802,21.3580,20.2454,7.0169,6.6946,13.3465,7.9914,19.5531,9.8407,17.7471,19.9183,20.5900,15.0649,14.7878,13.0748,13.9274,11.1538,20.7115,32.8132,14.2601,5.0800,20.3039,8.5019,7.3398,13.5963,10.6161,21.1253,12.1842,9.2599,10.4577
2011-03-11,11.1553,22.0413,20.1530,6.9686,6.6134,13.5297,7.8749,19.5700,9.9391,18.0353,20.0499,20.3470,14.9616,14.9547,12.9047,13.8575,11.5298,21.0060,33.3786,14.2180,4.9952,19.8499,8.4821,7.2658,13.8144,10.7364,21.7394,12.2416,9.2836,10.4488
2011-03-18,10.9648,22.4504,19.9684,7.0374,6.7045,13.7030,7.7608,19.5519,9.9035,17.8767,20.3633,19.9067,14.9396,14.6009,12.7081,13.6551,11.5771,21.0089,33.5825,14.1153,4.9222,19.3208,8.4711,7.0985,13.7775,10.6238,21.1122,11.9472,9.2391,10.3782
2011-03-25,11.2606,22.9987,20.7548,7.1210,6.7648,13.9085,7.9164,20.9663,10.1407,18.1267,19.9305,20.1880,15.2285,14.7081,12.9552,14.1628,11.8267,20.9339,33.5183,14.1066,5.1379,19.6198,8.9542,7.2266,13.8565,10.6076,21.1325,12.4659,9.3469,10.6164
2011-04-01,11.2010,23.4336,20.8157,6.9863,6.8956,13.5403,7.7068,20.6085,9.7841,17.5261,18.9854,19.4713,14.7193,14.1839,12.5789,13.5688,11.4092,20.0846,32.8750,13.5389,5.2367,19.7286,8.9439,7.1215,13.3273,10.3707,20.0644,12.1202,9.2565,10.5081
2011-04-08,11.4305,23.8359,21.7007,7.1292,7.0212,13.9100,7.8366,21.3994,10.0723,17.8705,19.0548,19.5672,15.1492,14.3905,12.6846,14.0128,11.5450,20.2785,32.5549,13.7077,5.3272,20.2784,9.0483,7.1963,13.4653,10.5398,20.2087,12.2040,9.4486,10.7009
2011-04-15,11.3428,23.7719,21.0769,7.2866,7.2364,14.3474,7.8536,20.5164,10.0009,17.5955,18.7567,19.2954,14.7131,14.4213,12.8081,13.7266,11.6039,20.5786,32.4629,13.9792,5.4582,20.6766,8.9628,7.3071,13.2652,10.5128,20.2100,12.0688,9.5692,10.7342
2011-04-22,11.1875,23.3365,20.9689,7.3106,7.3881,14.1912,7.8032,20.4611,10.3713,16.7363,18.3274,19.2410,14.5375,14.3047,13.0803,13.7129,11.7117,20.8042,32.3863,13.7948,5.2842,20.0150,8.8116,7.3433,13.0895,10.3755,19.9986,11.9713,9.5720,10.6028
2011-04-29,10.9897,22.8432,18.6404,7.2658,6.8109,13.1531,7.4606,19.3809,9.7482,15.4879,16.8792,17.7139,13.8852,13.6817,11.9784,13.2057,11.0742,19.0515,32.3614,12.9265,5.2727,19.2693,8.3289,7.0275,12.0231,9.8871,18.5240,11.3437,8.9147,10.1900
2011-05-06,10.4655,21.1324,17.5636,7.4362,6.8174,13.0976,7.3451,19.8696,9.7591,14.9933,16.8473,18.7365,13.1959,13.6141,10.1999,13.4254,11.1655,19.6827,33.1532,13.1932,5.1657,18.5519,8.4845,7.0381,12.5260,9.7845,17.1761,12.8947,9.0593,10.0181
2011-05-13,10.4150,21.6005,17.5913,7.5469,6.6213,13.2197,7.3578,19.6341,9.9875,15.0318,16.5008,18.3895,13.0731,13.6471,10.2207,13.5389,11.4973,19.5029,32.7464,13.3040,5.1606,18.7443,8.6864,6.9493,12.5776,9.7747,15.7458,12.6574,9.2099,10.0281
2011-05-20,10.3991,21.5457,17.5616,7.2469,6.4821,13.0647,7.2451,18.6310,9.7238,14.7458,16.0898,18.4754,12.6929,13.5825,10.1344,12.3386,11.3257,19.3078,33.2581,13.1306,5.1815,18.5652,8.5135,6.8158,12.4391,9.8632,15.7105,12.4371,9.1157,9.9430
2011-05-27,10.1755,20.5716,16.4777,6.6322,6.0512,11.9248,6.6982,17.2419,8.7289,13.4869,14.7826,17.2621,11.6179,12.4720,9.3355,11.2443,10.1990,17.4010,30.9456,12.3450,4.9984,17.8831,7.9228,6.3624,11.2385,9.2357,14.5649,11.7260,8.3459,9.3641
2011-06-03,9.9918,21.1211,16.8407,6.7040,6.2199,12.1780,6.7537,17.6177,8.8321,13.9861,15.1128,17.7725,11.9999,12.6479,9.3161,11.4299,10.0507,17.9545,32.4290,12.5714,4.9200,17.7435,7.7821,6.4334,11.4688,9.2810,14.6550,11.6416,8.4792,9.4265
2011-06-10,10.0612,20.7413,16.8855,6.6593,6.1328,12.1600,6.6815,16.8590,8.6573,13.8820,14.5284,18.2931,11.8133,12.5180,9.4335,11.3792,10.0608,17.7412,32.1529,12.4473,4.8341,17.5651,7.8784,6.3227,11.2856,9.2196,14.4158,11.3606,8.4678,9.3508
2011-06-17,10.0351,20.3174,16.0618,6.3220,5.9992,11.8478,6.6033,16.1656,8.4842,13.4805,13.7961,17.2395,11.4693,12.0861,9.0686,11.1614,9.6864,16.8891,30.4795,11.9522,4.7181,17.0031,7.7675,6.0566,10.9116,8.9972,13.8168,11.0626,8.2070,9.1014
2011-06-24,10.0570,21.3330,16.5959,6.4517,6.2059,12.3722,6.9505,17.4833,8.7690,14.2473,14.1055,18.0857,12.3214,12.3440,9.3752,11.5807,9.9922,17.2990,31.3339,12.2278,4.9364,17.9915,8.0933,6.2514,10.9751,9.0761,14.3769,11.3281,8.4403,9.4374
2011-07-01,10.0638,21.8178,17.0687,6.4661,6.2927,12.7022,7.0512,17.5617,8.9725,14.4786,14.3916,18.3526,12.4030,12.2929,9.5275,11.6251,10.1965,17.6225,31.9746,12.4837,4.8027,18.0452,8.2305,6.2052,11.2576,9.2432,14.5831,11.4109,8.6870,9.4960
2011-07-08,10.0928,21.9970,16.1759,6.6437,6.4315,13.1815,7.1505,17.7194,9.2181,14.8601,14.8852,18.8713,12.2306,12.5888,9.7426,11.6692,10.5192,18.1321,33.0407,12.9473,4.8232,18.2171,8.3575,6.3496,11.7728,9.3105,15.0572,12.0890,8.9743,9.6264
2011-07-15,10.0257,21.8200,16.6400,6.6715,6.5408,13.4342,7.2424,18.4928,9.5486,14.7049,15.1397,19.4636,12.4025,12.8253,9.8902,11.9887,10.8171,18.8351,33.6938,13.4170,4.8182,17.8175,8.1753,6.3788,12.2293,9.5955,15.3081,12.5008,9.1443,9.7022
2011-07-22,9.8443,21.5250,16.0833,6.5632,6.2827,13.1438,7.0454,17.9501,9.4398,14.3199,14.7910,19.9340,12.0891,12.7786,9.8541,11.1004,10.6519,18.5913,34.9775,13.2922,4.7075,17.4894,7.9988,6.2051,12.0204,9.3898,15.0661,12.2195,8.9931,9.5119
2011-07-29,9.8335,21.1897,15.8289,6.2886,6.0907,12.7612,6.7034,16.6493,8.8290,13.6438,14.0910,18.8464,11.5885,12.3325,9.6282,10.7868,10.3672,18.0714,34.6505,12.8893,4.6350,16.8509,7.7455,6.0511,11.7166,9.0831,14.5526,11.8472,8.6029,9.2655
2011-08-05,9.3931,21.0068,15.3889,6.1615,5.8812,12.4854,6.5049,16.9520,8.6560,13.4447,13.8988,18.8321,11.3882,12.1693,9.4064,9.8091,10.2617,17.7919,34.4703,12.8191,4.4649,16.1387,7.6635,5.8626,11.4235,8.8400,14.4533,11.9012,8.3344,9.0322
2011-08-12,9.1732,20.3069,15.1614,5.9852,5.6863,12.2078,6.3962,16.4191,8.3040,13.1408,13.4951,18.9576,11.1590,12.3150,9.3493,9.6048,10.1179,17.9411,36.1720,13.0086,4.4753,15.6975,7.7496,5.7970,11.3431,8.5019,14.6266,11.8742,8.0846,8.9342
2011-08-19,8.9902,19.2109,14.8043,5.8950,5.5111,12.0558,6.1586,15.5836,8.1386,12.1229,13.0968,18.3700,10.6916,12.0538,9.1619,9.0240,9.9875,17.4450,35.3669,12.5535,4.4392,15.4663,7.5408,5.6318,11.0653,8.2930,14.3498,11.7502,8.0329,8.6927
2011-08-26,9.2692,19.9733,15.1328,6.1054,5.7067,12.5537,6.4113,15.8334,8.4225,12.3828,13.4525,19.0012,11.0672,12.1637,9.4891,9.2566,10.3237,17.7700,35.4415,12.8575,4.5726,16.0985,7.7907,5.8320,11.3897,8.7851,14.8733,12.3078,8.3354,8.9554
2011-09-02,9.0215,19.3969,14.5500,5.8650,5.5111,12.0637,6.1980,15.0687,8.1471,11.9137,12.9839,16.3708,10.7888,11.8864,9.3038,9.0339,10.7736,17.1580,34.7467,12.4752,4.4811,15.3936,7.4205,5.5606,11.0346,8.6372,15.0234,12.0788,7.9757,8.6798
2011-09-09,9.0093,18.9279,14.3042,5.7897,5.4300,11.9227,6.0097,13.7039,8.0226,11.4694,12.6446,15.8301,10.4766,11.5485,9.1981,8.7033,10.5301,16.7452,33.8204,12.3373,4.5109,15.3857,7.2779,5.5242,10.7610,8.3221,14.5717,11.6877,7.8424,8.5455
2011-09-16,8.9495,18.9034,14.0007,5.7589,5.4321,11.9932,6.0163,13.7139,7.9804,11.3131,12.4581,15.8284,10.5962,11.4402,9.0965,8.5768,10.4874,16.5513,33.4916,12.1880,4.4617,15.4489,7.2604,5.5154,10.7052,8.5688,14.5293,11.6546,7.8929,8.4998
2011-09-23,8.8388,18.7936,13.4735,5.6572,5.2813,11.7482,5.8748,13.5760,7.7842,11.2126,12.2288,15.8071,10.4383,11.0777,8.9797,8.4404,10.1500,16.1522,32.2596,11.8655,4.3596,15.1354,6.8555,5.3745,10.4692,8.5618,14.0582,11.4960,7.6759,8.3137
2011-09-30,8.9750,18.5851,12.6588,5.4359,5.0914,10.7014,5.5966,12.7440,7.3991,10.6182,11.8436,14.2204,10.2800,10.4822,8.2979,8.2091,9.4821,15.2715,31.3244,10.9966,4.2908,14.1753,6.4840,5.1592,9.7799,8.0701,13.3405,11.0244,7.1916,8.0189
2011-10-14,9.0659,18.1192,13.0751,5.6245,5.2437,11.1901,5.8286,13.7061,7.6237,11.0383,12.1099,14.2328,10.3637,10.7302,8.5666,8.3559,9.7390,15.7789,31.4527,11.2956,4.4728,15.3279,6.5988,5.3522,10.2029,8.2254,13.7158,12.0633,7.4450,8.2555
2011-10-21,8.8229,16.8428,11.6827,5.3315,4.8810,10.1563,5.4167,12.4903,7.1080,10.2788,11.1966,13.1474,9.5783,9.9932,8.1324,7.6567,9.1762,14.7806,31.0480,10.5218,4.4544,14.3654,6.1235,5.0745,9.3258,7.7457,12.8728,11.2076,6.9141,7.8202
2011-10-28,9.1726,18.7256,12.8757,5.8083,5.2127,10.8806,5.8898,13.7839,7.5830,11.1553,12.0533,14.1021,10.2181,10.9209,8.9106,8.3262,9.8973,15.8095,33.0383,11.2736,4.6424,15.6298,6.8236,5.4052,9.9436,8.3377,13.6908,13.0795,7.4157,8.3767
2011-11-04,9.3323,18.8208,13.1887,5.9689,5.2528,11.1719,6.1120,13.9443,7.8333,11.2990,12.7371,14.6636,10.5173,11.1877,9.1997,8.5716,10.1881,16.4267,33.5764,11.9279,4.6659,16.5259,6.9231,5.4939,10.5012,8.8658,14.8424,13.8136,7.6250,8.5842
2011-11-11,9.3319,18.7528,12.8211,5.9813,5.1850,11.0375,5.8834,13.2814,7.7716,10.9593,12.5261,14.9627,10.1387,10.9436,9.1014,8.2765,10.1067,16.3609,33.2356,11.7459,4.5800,15.7378,6.7018,5.3770,10.3967,8.6191,14.6749,13.9303,7.5763,8.4363
2011-11-18,9.0496,18.3003,12.2947,5.9096,4.9907,10.8164,5.7063,12.7193,7.6241,10.6756,12.2488,14.8776,9.9338,10.6338,8.7782,7.9889,9.8898,16.0606,32.5599,11.5077,4.5038,14.9882,6.5026,5.2226,10.1454,8.5936,14.2847,13.3483,7.3384,8.2207
2011-11-25,8.9529,17.5022,12.0636,5.9107,4.8719,10.5475,5.5933,12.3867,7.6562,10.3907,12.1950,14.0573,9.6034,10.3904,8.7845,7.7880,9.7469,15.9970,34.2656,11.4960,4.4405,14.8132,6.4064,5.1276,9.9029,8.5333,14.1760,13.4559,7.2409,8.1076
